store_id,amount
272,1284664.2857142857
273,1085301.9128785105
274,59310.29482523387
275,5251751.53273201
276,5099592.265449293
277,121335.73389015626
278,1391032.6836328725
279,340017.69668542244
280,4078631.7272727275
281,3395628.8002541233
282,3711981.173678651
283,2989201.2987012984
284,9465483.989350919
285,1901857.1428571432
286,8567418.445364505
287,697625.7325239338
288,2426270.5490937275
289,934714.2857142857
290,4203760.0
291,1249449.3506493508
293,5967282.01347813
294,3254876.580753791
295,10647938.309014222
296,2064298.051948052
298,14127487.012987014
299,2314979.064935065
300,10953043.474666849
301,3222415.6410111836
302,4132842.8571428573
303,4722224.978452387
304,10343627.681487532
305,1726175.9628858098
306,1361785.7142857143
307,1513532.0119072625
308,2337042.8571428573
309,1402325.2337662335
310,562285.7142857143
311,5292173.667262741
312,1742549.1208799796
313,1241363.9336481346
314,5631732.857142857
315,4215788.534971235
316,2893187.4674802856
317,7010171.139405451
318,2088530.9636587298
319,631506.4935064937
320,8422225.651445396
321,953430.25813761
322,639015.1994992812
323,10451234.441558443
324,1415448.3729232932
325,7897343.592903618
326,613406.3865429966
328,1659543.7424223858
329,1603497.0344067751
330,838193.5608896813
331,1467871.3494947264
332,2427379.201042884
333,2553446.5953451684
334,2170703.0606683
335,8717173.757238114
336,8626267.483163135
338,3386238.3824280147
339,2456914.694503752
340,351857.14285714284
341,1202617.9199205916
342,298500.00000000006
343,179348.8311688312
344,203839.61038961046
345,2340655.8441558443
347,701769.3381663763
348,2890359.913037991
350,2805186.1265077833
351,20478030.5454386
352,1389729.8701317303
353,1070145.8462067896
354,13755857.142857144
355,1993366.4845263446
356,6022053.430403618
357,6274670.625975005
358,9223811.428571427
359,910162.8245656963
360,764270.2346938775
362,1831730.5714285714
363,909726.6735602003
364,807330.3896103896
365,1733357.142857143
366,1557809.0909090908
367,517374.59377904877
368,1134478.4992137053
369,1313910.0000000005
370,2019740.25974026
371,3140259.534788779
372,5101680.696797794
373,765974.0329298317
374,305676.2392922783
375,1675726.0842989269
377,1976221.4630935288
378,168293.7615095531
379,813254.4621314137
380,291610.3896103897
381,1991142.8571428573
382,4686626.7496778285
383,3341377.922077922
384,4924616.843700713
385,3110328.1818181807
386,2028857.142857143
387,1630551.149416579
388,2317103.7438434064
389,8140371.428571428
390,7931137.259740261
391,3522850.6493506487
392,893695.942900907
393,1283013.8013927136
394,1504647.3599999999
395,1046220.4322355204
396,1012169.2378678354
397,1150974.0259740262
398,4420326.135829971
399,608183.1661786577
400,7571331.406809497
401,1557174.8980023381
402,572525.0909090909
404,1165714.2857142857
405,1394191.0272089909
406,6574285.714285715
407,17558277.612093188
408,1141071.4285714286
409,2658269.562934339
410,19476000.0
411,952021.8739793443
412,105857.14285714284
413,2608582.3922042665
414,6223290.909085403
415,1966294.3379702552
416,5739266.126184724
417,2274428.5714285714
418,3170753.0150818825
419,5573864.806652581
421,832699.6826532396
422,3423044.072023303
423,65142.85714285713
425,3414428.571428572
426,2123509.4234073907
427,815814.5936197257
429,3791236.1325134495
430,5607000.0
431,1077506.961038961
433,2176189.285709782
434,826857.142857143
435,2009748.051948052
436,2163709.0909090918
437,391285.7142857143
438,3515687.280365232
439,471836.7575550246
440,1261542.8571428573
441,365438.4236453203
442,5655367.909090909
443,195402.51144001877
444,1807596.0591133004
445,992982.4740772326
446,3561386.693291764
447,379845.69713265524
448,892695.3916255399
449,9115283.974490507
450,1472935.7233606204
451,17787689.389952235
452,2058191.999998447
454,1435285.7142857143
455,654759.5032675184
456,5504796.103896105
458,591000.0
459,3804790.9344644276
460,4031676.9946596716
461,3210667.0552736707
462,905613.0528768015
463,980595.8206228446
464,7533533.43975956
465,693428.5714285714
466,2938466.9015576667
467,4914044.543668244
468,1689646.8538367352
469,15626807.142857144
470,7453080.941313231
471,4897794.4339090595
472,509571.42857142864
473,7857993.571428574
474,1421538.761275278
475,2754792.181818181
476,3816117.1806051624
477,1191441.9065284522
478,764623.8202960205
479,428149.71428571455
480,222857.1428571429
481,7214571.428571428
483,2509545.9183673467
484,693784.6753246754
485,1240951.3182880208
486,760387.1845603038
487,988042.0751090473
488,2207140.1955391113
490,1739785.7142857146
491,1000500.0
492,1708057.1083368422
493,4245707.15625
494,1966857.4195820983
495,1415975.7945808982
496,2975367.736471932
497,596653.328681661
498,849857.1428571427
499,6333428.571428572
500,712155.66052312
501,4983728.571428571
502,2012907.9413450654
503,642977.1920085737
504,4118571.428571429
505,5282818.580762032
506,2107472.246672225
507,1478349.8106873508
508,2506748.214285715
509,4384494.025974026
510,126904.00914858642
511,2829896.509924762
512,5170902.380574422
513,12899652.660376692
514,436578.70129870134
515,53057.142857142855
516,510302.5974025974
517,1510373.4017524289
518,1389474.0259740257
519,1610141.042251275
520,1045482.0938436687
521,1659307.7922077924
522,913298.7012987016
523,1628673.200541357
524,1586785.714285714
525,5057097.402597402
526,9347712.742938282
527,2757099.2344462224
528,953617.311894739
529,6339188.198757764
530,2813092.857142857
531,2161080.309908456
532,624000.0
533,1761246.6612661565
534,5150577.65015109
535,1820571.4285714286
536,1100534.2915210873
537,1539402.5974025978
538,141828563.94681028
540,2931646.7532467535
541,3300219.837240929
542,3619200.4175350657
543,474749.17582417594
544,3622695.5999999996
545,630620.7142857146
546,3806807.881773399
547,3357544.4950560667
548,2439934.0649350653
549,781154.5974025975
550,6840146.529161651
551,1652285.7142857146
552,412714.28571428574
553,3028320.507437197
554,441252.6785714285
555,4408725.205728579
556,3540011.8906889893
557,7468199.704795355
558,8220659.981631203
559,484742.7272727272
560,3622746.3292141734
561,2698285.714285714
562,399795.93341051723
563,3275102.1023875475
564,1608700.1910642968
565,9207856.844155844
566,7930285.714285715
567,5508667.92244144
568,15675118.515403807
570,5317614.612973619
571,4214137.662337663
572,11683436.25174355
573,2289578.241693345
574,2318571.4285714286
575,698251.9480519481
576,1377506.4935064935
577,4269573.464591678
578,1930728.3753136364
579,5987746.753246754
580,2925541.4113657977
581,1218526.1038961043
582,2472870.12987013
583,1132603.822760546
584,1266497.4566523903
585,1705987.012987013
586,10533361.813949509
587,3726670.423405381
588,86057.14285714286
589,2903013.062685596
590,3500296.5844155843
591,481873.21428571444
592,2430642.8571428573
593,3874350.0
594,1652142.857142857
595,3917442.8571428573
596,2277009.0909090904
597,1240799.487599671
598,2759429.6792370733
599,77142.85714285716
600,2247642.8571428573
601,1549932.757314471
602,5809759.793847153
603,17881191.39627137
604,929729.4028352512
605,1059214.2857142857
607,3487812.281642386
608,514242.8571428572
609,4716476.579957055
611,3210415.3603448365
612,5068317.301944686
613,2757006.5253338115
614,3653906.989429097
615,12054292.830245323
616,2353798.917514276
617,8745000.0
618,1440000.0
619,67338.98589022842
620,2077771.727491838
621,1364142.8571428573
622,2108571.4285714286
624,5530422.20521826
625,1870525.7508883844
626,1221857.142857143
627,2421742.467532468
628,2191500.0
629,3521571.428571429
630,3368659.7402597405
631,1206658.7097022263
632,5.214378838394747
633,2654947.6836914746
635,2552317.012987013
636,3560194.935064935
637,772246.7532467532
638,10932857.142857144
639,2652125.2500048038
640,6.0
641,7593697.110952687
642,2736498.9295039345
643,3828695.1737920963
644,900339.7153038983
645,1962085.7142857146
646,3514947.204968944
647,2672903.8206871743
649,1543052.5828368587
650,6085746.154348837
651,13064706.493506499
652,1085576.7922077922
653,1902607.7272727275
654,4580700.961038962
655,1031849.6063450165
656,1287428.5714285714
657,2201495.0310559007
658,4685934.872448978
659,2338598.3568960223
660,3808885.714285714
661,2196214.285714286
662,1994519.61038961
663,9640794.97189622
664,1268179.950166844
665,667163.9157041326
666,986506.3937961085
667,4030285.714285714
668,1592122.4266047399
669,4401790.459495977
671,6654831.298701301
672,9343495.191282809
673,11830370.649350649
674,3351857.1428571427
675,2422649.714285714
676,21504295.52808292
677,2675571.428571429
678,776969.2917532339
679,2374069.8701298707
680,1632680.5336273962
681,2041099.2374068343
682,1184571.4285714286
684,2708797.709482659
685,4441411.2190290475
686,2458969.563691964
687,3744307.7922077924
688,3606594.87101491
689,1547363.9870129873
690,1865142.857142857
691,2403897.460628219
692,2732142.8571428573
694,2382671.0168230995
695,1560156.7143614583
696,3495506.38361927
697,1937707.7142857148
698,9357887.688758573
699,315825.0
700,4683801.975038946
701,4701428.571428571
702,3174471.428571429
703,2652304.6157346214
704,1344563.9640346672
705,2026071.4285714286
706,430110.3811802988
707,1398119.1484799562
708,7004468.877551019
710,1093163.6285270439
711,1642714.285714286
712,2004875.3246753246
713,3044286.857142858
715,1853846.728745724
716,2922544.203296704
717,1127862.3562858298
718,504841.28832704417
719,4489106.0622767005
720,4262576.657051787
721,1401835.127026368
722,1955742.8571428573
723,3773357.382245825
724,2546342.33062353
725,1309909.2727272727
727,14158848.75435732
728,1060603.6866359448
729,735914.4754527109
730,1408576.552076322
731,1001571.4285714286
732,1005165.5172413792
733,3266828.571428572
734,2293869.69347262
735,2241860.480306498
737,610775.0600098122
738,2464069.4413805893
739,6.0
740,2544500.519480519
741,23080524.025974028
742,2785714.2857142854
743,2179714.285714286
744,2798202.831858396
745,5529428.571428571
746,694285.7142857143
747,1767163.3323550627
748,4107428.571428572
749,3401535.8154953467
750,4252500.0
751,3866425.714285714
752,1326920.9340659343
754,1564638.9507582292
755,7184807.142857142
756,8445267.922077926
757,2488628.5714285714
758,845147.1428571427
759,1106027.1197170918
760,1799766.2337662335
761,1036925.6521645533
762,4313400.0
763,1644669.877162091
764,2126407.56008073
765,2989557.2089944044
766,3121285.7142857146
767,1778894.8051901232
768,2657988.505770356
769,968066.3096561321
770,10216411.146165881
771,410771.9587560299
772,874345.3772671317
773,1153744.7504183147
774,7346142.857142858
775,1766847.7777777775
776,2758888.9750551544
777,3537428.571428571
778,3907071.428571429
779,8921258.009308828
780,2368531.358751174
781,1607220.7154660064
782,3054170.6389627727
783,3005004.287930969
784,2956764.891831092
785,1917685.7142857146
786,2327835.1239485336
788,739413.5089285714
789,4160923.792207792
790,759519.480517864
791,3591669.6130732466
792,2299858.361098376
793,12362365.907659864
794,1623189.7166331727
795,0.0
796,22841106.145218443
797,1518857.1428571427
798,13672662.041394658
799,2237142.8571428573
800,4753720.22378635
801,1556228.5714285714
802,7936499.892526086
803,2743240.088025991
804,2129105.385201491
805,668563.4805194804
806,14634720.0252641
807,2267668.831168831
808,703096.9911906028
809,1144522.0242067953
810,2352743.9912677407
812,11150998.181818187
813,713573.4805194805
814,1898967.5324675327
815,687752.7587090585
816,1411151.4231494921
817,8129138.571428572
818,5454519.480519481
819,572970.6094800228
820,3990214.285714286
821,2262422.004384646
823,5000646.7532467535
824,2961951.959733599
825,722624.2987012989
826,7332707.792207792
827,1433399.3029286168
828,21300.0
829,2628291.124184502
830,335064.935064935
831,1254000.0
832,5630831.16883117
833,2175570.0
834,4553287.741106272
835,1911636.8831198886
836,5055428.571428572
837,8101591.558441559
838,4868944.992422083
839,3095098.2192038856
840,7672284.732001761
841,1056428.5714285714
842,770183.8921611654
843,1796455.7279094097
844,2896800.2825017003
845,1539934.4387755105
846,2831544.1558441557
847,2607642.8571428577
848,1941039.8701298707
849,1491627.3439928843
850,5335285.714285715
851,869530.7456109063
852,16413115.966860255
853,5952927.159786305
854,1043621.9283901473
855,201113.53969039978
856,432672.07792207797
857,2234043.193216429
858,1580818.6562779122
859,3788456.36385725
860,4511054.081461889
861,3280330.205745234
862,305636.36363636376
863,387428.5714285714
864,2025987.1095766458
865,3721928.571428571
866,2185672.03896104
867,1597002.0632135812
868,11494499.220779222
869,1557323.9430208602
870,867797.2948048558
871,3414942.991869377
872,3774471.428571429
873,5926847.520815154
874,903668.0950165838
875,1838879.0989982756
876,803893.2467532468
877,2168142.8571428573
878,12347070.672373444
879,5818519.937894471
880,531492.2432163149
881,2801784.17703004
883,2664180.705008904
884,1538431.0485323216
885,51428.57142857142
886,1195276.628703773
887,733111.6753246754
888,2287822.4853019244
889,7330327.912067726
890,3866531.1472840616
891,1202592.889812454
892,7243802.597402599
893,2607884.3636363633
894,5084662.491484832
895,18286429.32877236
896,1656396.7720634025
897,4290600.0
898,5026080.194868523
899,251027.79220779228
900,1887269.579697534
902,359895.60503574146
903,2079938.5394779132
905,4741750.090871027
906,326674.02597402595
907,3356410.6493506497
908,9853413.914258264
909,6065321.475775149
911,2119037.315563697
912,744429.8828789308
913,919293.2945385275
914,2905221.428571429
915,2025133.7662337667
916,1937142.857142857
917,7845316.883116886
918,5389743.116883118
919,1896023.4285714286
920,1903379.7864319521
921,3005434.016089129
922,1762521.9396341983
923,1563052.9378881988
924,11547839.83516484
925,1926449.2360248445
926,104832.65752807666
927,4269179.50492
928,6325333.948375184
929,2810396.103896104
930,5023285.714285715
931,4799442.857142857
932,1790166.3768691039
933,2673857.1428571427
934,2035490.7712948245
935,624366.1474257915
936,1132183.93983251
937,2077165.3037503709
938,1320571.6842809867
939,9075102.272109918
940,187582.92439304406
941,897409.1400734899
942,3659687.1428571427
943,2091428.5714285714
944,1389662.3376623378
945,811190.0375928143
946,7733750.3652441725
947,4368328.571428571
948,1378401.8258207964
949,4416699.787866067
950,832242.8571428573
951,4656924.350649351
952,3738996.7113092663
954,556714.2857142856
955,1116537.602326172
957,512632.96735866537
958,3033916.8698810446
959,253549.67323717402
960,894000.0
961,1088017.6862131103
962,2434448.01645253
963,2831871.4285714277
964,1312500.0
965,2551422.8571428573
966,1716939.8522403834
967,744217.0922530664
968,1179582.1185092754
969,9961285.714285715
970,3327355.9595574797
972,3478745.974025974
973,4140221.1351233907
974,1399777.0136239363
975,5670514.285714285
976,2300759.7742845044
977,1729285.7142857146
978,609685.7142857143
979,543085.0972194613
980,949730.6402395807
981,1128214.2857142857
982,250164.59627329203
983,1512428.5714285714
984,1417068.1064706845
985,1574779.220779221
986,757259.7402597404
987,288814.28571428574
988,267692.83379653306
989,587679.4653941484
990,1567880.1242236025
991,5055514.285714285
992,15657792.207792208
993,371365.25086613826
994,2085234.5946287892
995,7140993.209368528
996,2120605.8061224488
997,7574471.641981317
998,6809265.364559982
999,6.0
1000,552583.1944426299
1002,3661714.285714286
1004,2909946.678336486
1005,2193655.948051948
1006,2277666.5105875907
1007,1654349.2337687141
1009,5882832.321428573
1011,1738590.9090909092
1012,2984013.7347463914
1013,1460925.6571780834
1014,6758671.948051946
1015,5109000.0
1016,669311.627176698
1019,1124091.4285714286
1020,1452858.8260568297
1021,3045303.896103896
1022,425142.85714285716
1023,693759.739779254
1024,1343624.844512017
1025,503142.85714285716
1026,2791751.1611321084
1027,304460.01098901103
1028,3536925.6783501506
1029,1280340.0684518004
1030,629120.1362719013
1031,1946650.705925812
1032,447428.57142857136
1033,2330282.482817133
1034,342085.71428571426
1035,2876677.4999999995
1037,1498855.520244663
1038,15065823.186369278
1039,2595857.1428571427
1040,71400.0
1041,915214.2857142857
1042,4615740.25974026
1043,996006.6431260156
1044,6081181.004415932
1045,2948305.2601689617
1046,5441011.904761904
1048,894000.0
1049,544444.0543314405
1050,5019632.069294391
1051,2534324.6753246756
1052,1947857.142857143
1053,1198437.6437698768
1054,1792814.8351648347
1056,2948713.1302365293
1057,1141085.7142857143
1058,5374900.233766233
1059,421619.87882727105
1060,868928.5714285715
1062,3317748.051948053
1063,912451.5584415586
1064,3212590.440224746
1065,2440969.530390632
1066,1115064.9350649351
1067,7157120.600513534
1068,2826428.571428571
1069,895714.2857142857
1070,2423360.0587364016
1071,2024571.4285714282
1072,11686585.714285715
1073,1572359.4230769237
1074,5705506.125265361
1075,3175242.8571428573
1076,1888778.945312282
1079,5034089.08622978
1080,871206.7194927132
1081,781789.6103896103
1082,1678592.4415584416
1083,640225.122321784
1084,1395436.2336387297
1086,982357.1160029238
1087,5224928.571428572
1088,959154.1118012425
1089,9075555.520893067
1091,212571.42857142858
1092,2758213.5257724654
1093,724410.7768840968
1094,11791901.563150326
1095,4349417.506493508
1096,1576857.066742607
1098,1044744.368882433
1099,1073142.8571428573
1100,1328701.2987012987
1101,824901.9828387473
1102,1636744.0260473527
1103,479027.97904015146
1104,12763264.459364392
1105,3890083.3766233767
1106,274285.71428571426
1107,922381.6960219715
1108,5314285.714285715
1109,4937142.857142857
1110,3566177.4886153806
1111,2591984.7930852138
1112,265500.0
1113,1746301.9744897953
1114,1886382.6202826495
1115,313051.593236998
1117,7084028.571428572
1118,3324170.996527397
1119,2162531.0948623586
1120,678857.1428571428
1121,11264157.58469025
1122,1851000.0
1123,283200.0
1124,3516857.1428571427
1126,2569749.350649351
1127,5374071.428571428
1128,831822.2673654604
1129,5646025.685465719
1130,11446638.38052832
1131,2671285.7142857146
1132,1101857.1428571427
1134,1818351.867929019
1136,7409344.285714285
1137,4292142.857142857
1138,1745412.0779220783
1139,318313.0417449359
1140,526742.2124311789
1141,2095714.2857142854
1142,19688142.85714286
1143,2950114.285714286
1144,2793311.688311689
1145,1831908.25974026
1147,10540714.285714285
1148,3076000.310073974
1149,2076428.5714285714
1150,745714.2857142857
1151,1000342.9616745675
1152,445619.84886632056
1153,2120675.428571428
1154,3347975.68746916
1155,7743214.285714285
1158,1522285.7142857143
1159,3692661.332266273
1160,9440233.766233768
1161,13455097.00034759
1162,3365588.72433624
1163,1242857.1428571427
1164,6991022.077914368
1166,870000.0
1167,3865961.03896104
1169,1077740.978940391
1170,6377310.472081306
1171,7656685.714285715
1172,3178857.8972376743
1173,1632000.0
1174,1108261.71539421
1175,12552857.142857142
1176,909090.7427463217
1177,2245714.2857142854
1178,1649219.387755102
1179,1081742.8571428568
1180,1815714.440796713
1181,2832184.7110136803
1182,6317500.250000002
1183,1808750.5554875825
1184,2195226.5658992236
1185,4031571.428571429
1186,4033205.043471938
1187,876922.0779220781
1188,3718182.4664016776
1189,309536.36363636365
1190,1249980.9535520677
1191,787917.428345217
1192,2191714.2857142854
1193,740531.7782302059
1194,1822013.6363636362
1195,1951771.6862061485
1196,896271.4285714285
1197,5140852.616883116
1198,4400946.798029557
1199,1292923.2142857148
1201,3842571.428571429
1202,2542071.4285714286
1203,972255.5831584157
1204,451684.7415539991
1205,2603381.8681318685
1206,932101.5483870971
1207,1721111.5388028868
1209,800142.8571428573
1210,320228.5714285714
1211,2027433.3197970926
1212,869571.4285714285
1213,6437524.261080385
1214,887142.857142857
1215,2899258.617918133
1216,723554.7234652563
1217,4.158299506194208
1218,2680172.7272727285
1219,5600195.62163028
1220,17929157.14285714
1221,1088934.8051948054
1222,8256287.648384013
1223,2965285.7142857146
1224,3779443.8280227105
1225,1012344.834025709
1226,5025600.0
1227,1257725.2747252749
1228,12576319.681890002
1229,1894285.9542857138
1230,1455857.1428571427
1231,8207294.376623374
1232,917528.0303994542
1233,6.0
1235,619948.2087661987
1236,10049730.158730162
1237,3764115.061163553
1238,3668712.197802197
1239,8858571.42857143
1240,316928.5714285714
1242,4296561.623633814
1243,3657105.7142857127
1244,102592.44907980124
1245,1210827.9512493045
1246,1604197.3107539886
1247,432951.1542926505
1248,561719.4260524313
1249,1413177.1428571427
1250,231042.85714285713
1251,2433857.1428571427
1252,1670918.6942947365
1253,1686428.5714285714
1254,3716142.8571428573
1255,749120.9757340737
1256,2155836.035555654
1257,107651.78571153479
1258,3826495.6363636367
1260,2661740.259740259
1261,3008104.424480937
1262,4674000.0
1263,3392121.6670902288
1264,2449428.448846906
1265,1223871.4285714286
1266,6790803.571428574
1267,1100974.4805194803
1268,1676753.1472205268
1269,6.0
1270,1524428.5714285714
1272,6323733.740259739
1273,1248198.6021241625
1274,9006434.153117198
1276,1742158.900641124
1277,3117072.7272727275
1278,2452554.3872724855
1279,707982.6226337411
1280,1109663.9999999995
1281,8996558.98197817
1283,1872576.03871364
1284,4734200.916103537
1285,745084.359747156
1286,716142.857142857
1287,107376.45079605642
1288,5300271.428571429
1289,1419857.1428571427
1290,2364228.1457162006
1291,2009442.857142857
1293,1547318.923722481
1294,2020110.3896103897
1295,1201791.0389610392
1296,2268231.312946314
1298,6723000.0
1299,5613428.571428572
1300,2032276.863321593
1301,7386767.940121201
1302,6631849.015107928
1303,1592142.857142857
1304,2935575.1059891935
1305,1417798.7012987016
1306,1096285.7142857146
1307,1246971.4285714286
1309,1292701.8367224962
1310,2455457.108441581
1311,1615762.4507150464
1312,1712074.415677343
1314,350394.08653316955
1316,2823710.337554438
1318,6103862.264907707
1319,1733044.2857142854
1322,1658193.1795927812
1323,445988.29565207055
1324,558234.935064935
1325,1820526.5584415586
1327,625690.945333592
1328,3552215.584415585
1329,518622.59740259737
1330,469714.28571428574
1331,560844.1558441559
1332,6264352.240490314
1333,6710244.558697181
1334,536088.6813660264
1335,14198735.395257764
1336,3983488.2235864084
1337,2813558.5436449195
1338,4025658.3935091617
1339,1003476.3979644865
1340,5490277.922077922
1341,6649766.41866756
1342,439714.28571428574
1343,2317997.1489522476
1344,2628814.2857142854
1345,1125567.3766233767
1346,2673857.1428571427
1347,3874757.1428571427
1348,39266675.32467532
1349,3104785.7142857146
1350,770785.9211822662
1351,1942378.1428755731
1352,1815648.051948052
1354,3261821.1716547115
1355,729511.6883116884
1356,2307516.710847796
1357,4388699.635071945
1358,1081500.0
1359,51474.36525617144
1360,6653377.922077924
1361,1257864.9256869047
1362,919285.7675694905
1363,798450.5173057173
1364,297000.0
1365,3114857.1428571427
1366,4403055.4035699945
1367,2918652.80937164
1368,1026386.1992544776
1369,1353814.2857142857
1370,5693571.428571428
1371,4227370.026420282
1372,3919346.8056944488
1373,172894.69108004592
1374,996322.5363754118
1375,1125817.9320711615
1376,5312707.055558315
1377,2347407.7031654557
1378,5215782.484541976
1379,1582186.7229894944
1380,1347422.0779220778
1381,1268253.4261568636
1382,1891497.5711995566
1383,4444071.428571429
1384,301928.5714285714
1385,301757.14285714284
1387,700478.5714285715
1388,24053570.14285714
1389,2220167.5324694198
1390,3312404.8979986366
1391,2159754.6359848343
1393,564428.5714285714
1394,3716311.6208470403
1395,9235147.249721149
1397,1669302.2778004673
1398,1885755.959420267
1399,1262209.1734603033
1400,1120355.7015476408
1401,15016132.873859217
1402,2378062.014869268
1404,6634428.043702836
1405,765214.2857142857
1406,3002380.2859664126
1407,955591.9325888259
1408,28982357.14285714
1409,1717562.077922078
1410,42000.0
1411,3690010.723088202
1412,2901417.1484175185
1413,1990198.701298701
1414,2158871.212700382
1415,1072067.5324675324
1416,42521.66386603733
1417,1864284.5454545456
1418,917236.382038825
1419,2851828.571428572
1421,279194.80519480526
1422,1953942.857142857
1423,486859.52113820706
1424,1154409.0909090908
1425,2496325.0749296667
1426,3453799.373382977
1427,4543913.157340689
1428,5979408.9890140025
1429,750145.4545454547
1430,1206481.773399015
1432,109230.39844163667
1433,5922977.978149129
1434,489602.8853822793
1435,1200000.0
1436,130050.1648351649
